source_id,true_sigma,noise_std,scenario,variant,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,5,0.014825660735368729,0.03089204803109169,1.0347444003855344e-05,3.2511583412997425e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,6,0.03697589039802551,0.019561151042580605,6.670123184449039e-06,2.20390302274609e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,7,0.09221960604190826,0.012386314570903778,3.6344129057397367e-06,1.58164602908073e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,8,0.22999997437000275,0.007843137718737125,1.4091973525864887e-06,1.2888867786386982e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,1,0.0003831736685242504,0.1921568661928177,0.00038071320159360766,0.00021598579769488424
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,2,0.0009556531440466642,0.12167562544345856,8.607644122093916e-05,0.0001183622662210837
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,3,0.0023834437597543,0.07704620808362961,4.2116811528103426e-05,6.781081174267456e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,4,0.005944420117884874,0.04878642410039902,2.6411213184474036e-05,4.077670382685028e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,5,0.014825660735368729,0.03089204803109169,1.5306695786421187e-05,2.684777973627206e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,6,0.03697589039802551,0.019561151042580605,7.388503036054317e-06,1.9851531760650687e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,7,0.09221960604190826,0.012386314570903778,3.080534042965155e-06,1.632245948712807e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,8,0.22999997437000275,0.007843137718737125,1.1470596064100391e-06,1.4815306712989695e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,1,0.0003831736685242504,0.1921568661928177,0.00039529826608486474,0.00023060482635628432
0801,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,2,0.0009556531440466642,0.12167562544345856,8.19680790300481e-05,0.00012789282482117414
